400.24814	129.707490208184
400.74606	129.706459756156
401.2439	129.7047397987
401.74161	129.701774136617
402.23923	129.698138977682
402.73676	129.693608373428
403.23416	129.690004762244
403.73148	129.687186883691
404.22867	129.68471876949
404.72577	129.682592194863
405.22278	129.679609693373
405.71967	129.675229549728
406.21643	129.670085655436
406.71313	129.663958764566
407.20972	129.657497947517
407.70618	129.650679511098
408.20255	129.644214327351
408.69882	129.638109109204
409.19498	129.632663608575
409.69104	129.627719068606
410.18698	129.624045429164
410.68283	129.621183564777
411.17859	129.619900342096
411.67422	129.619504373679
412.16977	129.618409491326
412.66519	129.613746600646
413.16052	129.607736214521
413.65573	129.600000017215
414.15088	129.593551699991
414.64587	129.588839252623
415.14078	129.584735400454
415.63559	129.580988265889
416.13031	129.577877425322
416.62491	129.575337156065
417.11938	129.57321193479
417.6138	129.571544952905
418.10806	129.5696220377
418.60226	129.566915749212
419.09634	129.564263851867
419.5903	129.562165882381
420.0842	129.559534020585
420.57794	129.555375951163
421.07162	129.550101550656
421.56516	129.542823926193
422.05862	129.536330630396
422.55197	129.531560194009
423.04523	129.528649860901
423.53836	129.527425266349
424.0314	129.526595562995
424.52432	129.525941474286
425.01715	129.525321635547
425.50989	129.524664150618
426.0025	129.52378014558
426.49503	129.52215957761
426.98743	129.519381151291
427.47974	129.512441348229
427.97195	129.502809370062
428.46405	129.493171562913
428.95605	129.485536604671
429.44794	129.482702754061
429.93973	129.481228817076
430.4314	129.480945980203
430.92297	129.480742897786
431.41446	129.478848566595
431.90582	129.474789928729
432.39709	129.470260552315
432.88824	129.465610938703
433.3793	129.463229466263
433.87027	129.461575733108
434.36111	129.459867733706
434.85187	129.458181751183
435.3425	129.45639603916
435.83304	129.454377815111
436.32349	129.451030331297
436.81381	129.44581993354
437.30405	129.439562701169
437.79416	129.431854553406
438.28418	129.423416838618
438.77408	129.414178420396
439.26389	129.405478620091
439.7536	129.397248511865
440.24319	129.392294703222
440.7327	129.389186478272
441.22208	129.386858988201
441.71136	129.385063020105
442.20056	129.383351037493
442.68964	129.381687648101
443.17862	129.380050064546
443.66748	129.378423623528
444.15625	129.376877231198
444.64493	129.375488832075
445.13348	129.373763644846
445.62192	129.371280636417
446.11029	129.368858715782
446.59851	129.36694105031
447.08667	129.364470885712
447.57471	129.360428918332
448.06262	129.355287538861
448.55048	129.34816041747
449.03818	129.341863464331
449.52582	129.337624905847
450.01334	129.33492171147
450.50073	129.333788573714
450.98807	129.332846822102
451.47525	129.331486570841
451.96237	129.329939693902
452.44934	129.32847442221
452.93625	129.326597053828
453.42303	129.322084182672
453.90973	129.315432721234
454.3963	129.308885236361
454.88278	129.303548817817
455.36914	129.303017016174
455.85541	129.302874680501
456.34158	129.301817475462
456.82764	129.298941860039
457.3136	129.295277946693
457.79944	129.290651116202
458.28519	129.287692341732
458.77084	129.285639073402
459.25638	129.28381916615
459.74179	129.282202614469
460.22714	129.280564788533
460.71237	129.278882066577
461.19748	129.277650833237
461.6825	129.276883766636
462.16742	129.275207664649
462.65222	129.270075849446
463.13693	129.264222060423
463.62152	129.257744125169
464.10602	129.25327552514
464.59042	129.250991584416
465.07471	129.249078126469
465.5589	129.247261442664
466.04297	129.245349204194
466.52695	129.243004029143
467.01083	129.240603578759
467.4946	129.238682213348
467.97824	129.236320510496
468.46182	129.230964268566
468.94528	129.224045377835
469.42862	129.217726583134
469.91187	129.212949602816
470.39502	129.212162635945
470.87805	129.211774608563
471.36099	129.210996460086
471.84381	129.209822931275
472.32654	129.208106182455
472.80917	129.205711333495
473.29169	129.203496955082
473.77411	129.201318928492
474.25641	129.198299637091
474.73862	129.194173914957
475.2207	129.190447960392
475.7027	129.187184703644
476.1846	129.183214437333
476.66638	129.178111243665
477.14807	129.172839392966
477.62967	129.166893025396
478.11115	129.163993852724
478.5925	129.163361686386
479.07376	129.162691887434
479.55493	129.161462475982
480.03601	129.160162396945
480.51697	129.159139670606
480.9978	129.157964565189
481.47855	129.156153765801
481.9592	129.153811804653
482.43973	129.150837235278
482.92017	129.147522144536
483.40051	129.144651722972
483.88074	129.141995549215
484.36084	129.139547855252
484.84088	129.137296124121
485.32077	129.135334450146
485.8006	129.133567856268
486.2803	129.131641498995
486.75989	129.129601374689
487.23941	129.12783270473
487.71878	129.126300485821
488.19809	129.124720915398
488.67728	129.123112947932
489.15634	129.121099444359
489.63531	129.118382831808
490.1142	129.11530798435
490.59296	129.111681598342
491.07162	129.108521592246
491.5502	129.106326458509
492.02866	129.104150522569
492.50699	129.101641461826
492.98526	129.098712993494
493.46338	129.094552619017
493.94144	129.090239196779
494.41937	129.08732930419
494.89719	129.084913694906
495.37494	129.082552340545
495.85254	129.080348619794
496.33008	129.078329750183
496.8075	129.0764989547
497.28479	129.07510554761
497.76199	129.07399684953
498.23911	129.072730958928
498.71609	129.071301047113
499.19299	129.06998366894
499.66977	129.068811793476
500.14645	129.067508680511
500.62305	129.065948356116
501.09952	129.064489961331
501.5759	129.063243510454
502.05219	129.06206003675
502.52832	129.061104568879
503.00439	129.059733150105
503.48035	129.054898581719
503.95621	129.048168201499
504.43195	129.042231914176
504.90759	129.037382707085
505.38315	129.035602794431
505.85858	129.034515095347
506.33389	129.033198479834
506.80914	129.031833236157
507.28424	129.03060015348
507.75928	129.029458330683
508.23419	129.028051424228
508.70901	129.026314049689
509.18372	129.024707689984
509.65833	129.023235200571
510.13281	129.021996109049
510.60721	129.02097096182
511.08148	129.020115756808
511.55569	129.019464751364
512.02979	129.018758127185
512.50372	129.017829245391
512.9776	129.016627406872
513.45135	129.01470130806
513.92505	129.01249546701
514.39862	129.010919297564
514.87207	129.009539786574
515.3454	129.008205770866
515.81866	129.006777443629
516.29181	129.003450178918
516.76483	128.997097481544
517.23779	128.991911810245
517.71063	128.987563958881
518.18335	128.984545114198
518.65594	128.982572336868
519.12848	128.980427184964
519.60089	128.977588179808
520.07324	128.975506005775
520.54541	128.974532051671
521.01752	128.973493114074
521.4895	128.971553348326
521.96143	128.969228208371
522.43323	128.967026528861
522.90491	128.964832951897
523.37646	128.962756020597
523.84796	128.960776204703
524.31934	128.958890889604
524.79059	128.957137024593
525.26178	128.955910812368
525.73285	128.955011781791
526.2038	128.954183608973
526.67462	128.953437809668
527.14539	128.952523635914
527.61603	128.951323910908
528.08655	128.949865444567
528.55701	128.948159778486
529.02734	128.945779906859
529.49756	128.941278516874
529.96771	128.935761950885
530.43774	128.930102483997
530.90765	128.925359889878
531.37744	128.92365772446
531.84717	128.922675528058
532.31677	128.922019408523
532.78625	128.921532429604
533.25568	128.920127366212
533.72491	128.916587867692
534.19415	128.912601870263
534.66321	128.907852845281
535.1322	128.904894863018
535.60107	128.903382947397
536.06982	128.902422440395
536.53851	128.90187278397
537.00708	128.901309744206
537.47552	128.90034498328
537.94385	128.899205380154
538.41211	128.898107312187
538.88025	128.897018093475
539.34833	128.895991649454
539.81622	128.895052707502
540.28406	128.894467408905
540.75183	128.894073400112
541.21942	128.893134019712
541.68695	128.890750578796
542.15436	128.887730654316
542.6217	128.883634493104
543.08887	128.879981095776
543.55597	128.877238301774
544.02301	128.874856741712
544.48987	128.872755717765
544.95667	128.87080859717
545.4234	128.868806135194
545.88995	128.866928440066
546.35645	128.86533807291
546.82281	128.864010525211
547.28906	128.863276277946
547.75525	128.862805823839
548.22131	128.862454167914
548.68726	128.862199049761
549.15314	128.861836114971
549.6189	128.861249262112
550.08453	128.860459080328
550.55005	128.859347150757
551.0155	128.857839130003
551.48083	128.855444784126
551.94604	128.852693892657
552.41119	128.850243319854
552.87622	128.848147545276
553.34113	128.847103931519
553.80591	128.846412946776
554.27063	128.845385397905
554.73523	128.844027540834
555.19977	128.842735471634
555.66412	128.84142410882
556.12842	128.840838856423
556.59259	128.840719858364
557.0567	128.840523777253
557.52069	128.839339888542
557.98456	128.837331974916
558.4483	128.834210684295
558.91199	128.830333727344
559.37555	128.826894780881
559.83899	128.823829955906
560.30237	128.82204180021
560.76563	128.820829416679
561.22876	128.820310283613
561.69183	128.820073975584
562.15472	128.819800462322
562.61755	128.819473709476
563.08032	128.81898584872
563.54291	128.818000777631
564.00543	128.816688693793
564.4679	128.814989229922
564.93018	128.813210215994
565.3924	128.811991464922
565.85449	128.810905170033
566.31653	128.809469666236
566.77838	128.807647286619
567.24017	128.804924834196
567.7019	128.80077909862
568.16345	128.797295421133
568.62494	128.794355758905
569.0863	128.792661459759
569.54761	128.791963970633
570.00873	128.79140035812
570.46985	128.790732140213
570.93079	128.790101384079
571.39166	128.789610223686
571.85236	128.789142112428
572.31305	128.788420497124
572.77356	128.787407758484
573.23401	128.786242909481
573.69434	128.784862696803
574.1546	128.783288912713
574.61469	128.781461841781
575.07471	128.77946452872
575.53467	128.777226597472
575.99445	128.775010008206
576.45416	128.773060036572
576.91376	128.771190325378
577.37329	128.769198925891
577.83264	128.767248531077
578.29193	128.765693150342
578.75116	128.764394647291
579.21021	128.763496446478
579.66919	128.762885529225
580.12811	128.762213336634
580.58685	128.761438442548
581.04553	128.760470653514
581.50409	128.759027777012
581.96252	128.757399590557
582.4209	128.755759089608
582.87915	128.754295811516
583.33728	128.753515401434
583.79535	128.752996870963
584.2533	128.752675875666
584.71112	128.752467547464
585.16882	128.752200400171
585.62646	128.75182389439
586.08398	128.751495169629
586.54144	128.751270069312
586.99872	128.751031393203
587.45593	128.750710742323
587.91302	128.750309606136
588.37006	128.749744379224
588.82697	128.749055137784
589.28375	128.748553042078
589.74042	128.748152994697
590.19702	128.7468360279
590.6535	128.741961678676
591.10986	128.736571841465
591.56616	128.730663891389
592.02234	128.726701099114
592.47839	128.725450397079
592.93433	128.724479488737
593.3902	128.722940466981
593.84595	128.721139895271
594.30157	128.719326196746
594.75714	128.717510049336
595.21259	128.716372863915
595.66791	128.715676422302
596.12311	128.714925270674
596.57825	128.714049196848
597.03326	128.713051376833
597.48822	128.71172799518
597.94299	128.710460569314
598.39771	128.709581927347
598.85236	128.708926449364
599.30682	128.708643166171
599.76123	128.708485780146
600.21552	128.70814540992
600.66974	128.707427087693
601.12378	128.706702931453
601.57776	128.705965557786
602.03168	128.70547696059
602.48541	128.705294988119
602.93909	128.705151986069
603.39264	128.704958912959
603.84613	128.704736396461
604.2995	128.704465521184
604.75275	128.704131730986
605.20587	128.703721290013
605.65894	128.703206130905
606.11188	128.702435392543
606.5647	128.701022600109
607.01746	128.6991000583
607.47003	128.69623544357
607.92261	128.693087081636
608.375	128.690585584458
608.82733	128.688544738863
609.27954	128.687661775909
609.73163	128.687186128985
610.18365	128.686737117331
610.63556	128.686325703135
611.08734	128.685812968124
611.539	128.685040245629
611.9906	128.684185989552
612.44208	128.683454974654
612.89343	128.682623775483
613.34473	128.681275015784
613.7959	128.679261533658
614.24695	128.676536900266
614.69794	128.672709864341
615.1488	128.669299297354
615.59955	128.666245482342
616.05017	128.664115948997
616.50073	128.662968662773
616.95117	128.662042472887
617.40149	128.661052819459
617.85175	128.660054925643
618.30188	128.658871214842
618.75189	128.657534766258
619.20178	128.656303656752
619.65161	128.655176858311
620.10132	128.654038430104
620.55096	128.652832201491
621.00043	128.651696365757
